trade_id,india_vix,cpra_grade,historical_fail_rate,trade_size_inr,epi_flag,peak_margin_utilization,settlement_fail
TXN-IN-148283,14.54,CPRA_2,0.00897,312851.28,1,0.6922,0
TXN-IN-148284,22.19,CPRA_2,0.00801,1079040.68,1,0.403,0
TXN-IN-148285,13.55,CPRA_3,0.02156,487930.34,0,0.6938,0
TXN-IN-148286,17.49,CPRA_1,0.00046,44587.38,0,0.7263,0
TXN-IN-148287,13.2,CPRA_1,0.00131,719829.58,0,0.6735,0
TXN-IN-148288,26.03,CPRA_1,0.00148,169381.71,1,0.8012,0
TXN-IN-148289,21.66,CPRA_1,0.00302,352773.73,0,0.6035,0
TXN-IN-148290,16.31,CPRA_1,0.00479,86462.25,0,0.6357,0
TXN-IN-148291,16.26,CPRA_3,0.03835,21393.65,1,0.7767,0
TXN-IN-148292,21.47,CPRA_1,0.00042,192613.86,1,0.7046,0
TXN-IN-148293,21.82,CPRA_2,0.00605,1273228.62,0,0.569,0
TXN-IN-148294,14.0,CPRA_1,0.00286,15180.01,0,0.7081,0
TXN-IN-148295,15.58,CPRA_2,0.01886,1164449.56,1,0.6939,0
TXN-IN-148296,11.86,CPRA_1,0.00465,46107.39,0,0.6271,0
TXN-IN-148297,24.76,CPRA_1,0.00494,23356.01,0,0.6102,0
TXN-IN-148298,24.69,CPRA_1,0.00139,1446981.38,1,0.6963,0
TXN-IN-148299,17.86,CPRA_3,0.02337,86679.01,0,1.401,0
TXN-IN-148300,19.76,CPRA_1,0.00136,949889.81,1,0.7053,0
TXN-IN-148301,15.54,CPRA_1,0.00123,116842.22,0,0.4602,0
TXN-IN-148302,14.46,CPRA_2,0.01645,3219922.42,0,0.7468,0
TXN-IN-148303,14.06,CPRA_1,0.00099,66803.38,0,0.3896,0
TXN-IN-148304,12.4,CPRA_1,0.00265,440109.62,1,0.82,0
TXN-IN-148305,15.1,CPRA_2,0.01505,57877.05,0,0.4067,0
TXN-IN-148306,14.51,CPRA_1,0.0014,645800.49,0,0.6874,0
TXN-IN-148307,19.69,CPRA_1,0.00249,1014207.89,0,0.6892,0
TXN-IN-148308,30.31,CPRA_1,0.00075,279083.14,0,0.8389,0
TXN-IN-148309,16.29,CPRA_2,0.01469,899004.92,0,0.266,0
TXN-IN-148310,12.74,CPRA_1,0.00423,137790.31,1,0.3687,0
TXN-IN-148311,13.87,CPRA_2,0.01696,317071.23,1,0.8363,0
TXN-IN-148312,14.15,CPRA_4,0.06184,282025.54,0,0.6963,1
TXN-IN-148313,21.49,CPRA_3,0.03355,13659.54,0,0.7802,0
TXN-IN-148314,22.83,CPRA_2,0.01589,140530.82,0,0.6352,0
TXN-IN-148315,19.58,CPRA_1,0.00134,293466.68,1,0.4834,0
TXN-IN-148316,13.37,CPRA_1,0.00394,2598660.78,1,0.6719,0
TXN-IN-148317,23.08,CPRA_1,0.0006,76781.63,1,0.5679,0
TXN-IN-148318,12.71,CPRA_3,0.03642,158243.01,0,0.5984,0
TXN-IN-148319,18.59,CPRA_1,0.00244,15792.98,0,0.7645,0
TXN-IN-148320,21.18,CPRA_1,0.00431,60854.3,0,0.6346,0
TXN-IN-148321,17.46,CPRA_1,0.00044,216033.8,0,0.3943,0
TXN-IN-148322,17.37,CPRA_2,0.00551,37220.31,0,0.7785,0
TXN-IN-148323,14.81,CPRA_2,0.01469,31913.46,1,0.6372,0
TXN-IN-148324,13.53,CPRA_1,0.00225,7677.74,0,0.524,0
TXN-IN-148325,26.31,CPRA_2,0.01064,20960.47,1,0.635,0
TXN-IN-148326,17.32,CPRA_2,0.01206,652257.39,0,0.3366,0
TXN-IN-148327,16.64,CPRA_2,0.01656,37881.42,1,0.3447,0
TXN-IN-148328,25.75,CPRA_4,0.15436,38377.13,0,0.5797,1
TXN-IN-148329,12.36,CPRA_4,0.11282,13067.76,0,0.7731,1
TXN-IN-148330,29.71,CPRA_1,0.00325,125216.69,0,0.6559,0
TXN-IN-148331,17.08,CPRA_1,0.00389,80084.07,1,0.5779,0
TXN-IN-148332,17.69,CPRA_3,0.02849,177110.11,1,0.3266,0
TXN-IN-148333,14.88,CPRA_1,0.00319,1423578.14,0,0.4841,0
TXN-IN-148334,16.45,CPRA_1,0.00182,1031227.67,1,0.7909,0
TXN-IN-148335,12.9,CPRA_1,0.00164,748991.57,0,0.3995,0
TXN-IN-148336,18.51,CPRA_1,0.00395,23878.17,0,0.5825,0
TXN-IN-148337,24.86,CPRA_1,0.00085,447979.87,1,0.6681,0
TXN-IN-148338,16.55,CPRA_2,0.01538,158919.66,0,0.3711,0
TXN-IN-148339,18.6,CPRA_2,0.01284,24980.89,0,0.6321,0
TXN-IN-148340,17.44,CPRA_1,0.00055,199096.22,1,0.7424,0
TXN-IN-148341,23.08,CPRA_1,0.00143,192352.95,0,0.6174,0
TXN-IN-148342,15.14,CPRA_1,0.00355,200453.1,1,0.7934,0
TXN-IN-148343,23.11,CPRA_1,0.00347,194395.73,1,0.2742,0
TXN-IN-148344,15.22,CPRA_4,0.12166,507944.26,1,0.3269,0
TXN-IN-148345,18.6,CPRA_2,0.01179,174487.61,0,0.6025,0
TXN-IN-148346,18.48,CPRA_1,0.00284,852489.26,0,0.3471,0
TXN-IN-148347,24.52,CPRA_1,0.00127,241892.59,0,0.7513,0
TXN-IN-148348,27.36,CPRA_2,0.01216,1417433.6,1,0.6388,0
TXN-IN-148349,15.05,CPRA_1,0.00142,11156.31,0,0.6533,0
TXN-IN-148350,16.62,CPRA_2,0.01222,495563.51,1,0.5811,0
TXN-IN-148351,26.57,CPRA_1,0.00296,1308269.26,0,0.6907,0
TXN-IN-148352,16.24,CPRA_1,0.00042,389640.08,0,0.5667,0
TXN-IN-148353,13.2,CPRA_1,0.00469,4142406.26,0,0.4684,0
TXN-IN-148354,29.31,CPRA_1,0.00468,34299.86,0,0.5196,0
TXN-IN-148355,22.21,CPRA_1,0.00043,32641.04,1,0.7132,0
TXN-IN-148356,17.27,CPRA_2,0.02405,4115097.94,0,0.4164,0
TXN-IN-148357,14.85,CPRA_1,0.00462,309396.26,0,0.4254,0
TXN-IN-148358,14.2,CPRA_1,0.00212,351481.85,0,0.6813,0
TXN-IN-148359,14.3,CPRA_1,0.00252,712484.4,0,0.5481,0
TXN-IN-148360,21.31,CPRA_2,0.00787,400878.51,1,0.5825,0
TXN-IN-148361,24.88,CPRA_1,0.00257,3087921.19,0,0.1956,0
TXN-IN-148362,13.33,CPRA_1,0.00355,139164.59,0,0.437,0
TXN-IN-148363,15.45,CPRA_1,0.0049,792270.3,0,0.5624,0
TXN-IN-148364,12.79,CPRA_2,0.0092,22470.25,0,0.6252,0
TXN-IN-148365,16.26,CPRA_1,0.00276,5000.0,0,0.7121,0
TXN-IN-148366,16.1,CPRA_1,0.00274,167415.0,0,0.7058,0
TXN-IN-148367,18.31,CPRA_1,0.00471,193047.76,0,0.5546,0
TXN-IN-148368,11.92,CPRA_1,0.00329,2239442.24,0,0.495,0
TXN-IN-148369,16.7,CPRA_1,0.0009,828025.88,1,0.7297,0
TXN-IN-148370,19.56,CPRA_1,0.00475,3078829.9,1,0.8047,0
TXN-IN-148371,18.31,CPRA_2,0.01927,6126423.39,0,0.481,0
TXN-IN-148372,20.94,CPRA_2,0.00487,1679487.47,0,0.823,0
TXN-IN-148373,18.97,CPRA_1,0.00056,116867.85,0,0.656,0
TXN-IN-148374,12.16,CPRA_1,0.00483,40038.25,1,0.7711,0
TXN-IN-148375,25.59,CPRA_4,0.11698,633574.6,1,0.41,0
TXN-IN-148376,24.04,CPRA_1,0.00433,62557.43,1,0.8018,0
TXN-IN-148377,14.7,CPRA_4,0.14878,338738.93,0,0.4444,1
TXN-IN-148378,16.63,CPRA_1,0.00104,303253.73,1,0.8323,0
TXN-IN-148379,13.93,CPRA_2,0.01687,39205.26,1,0.7769,0
TXN-IN-148380,19.71,CPRA_1,0.00073,1135227.24,1,0.3134,0
TXN-IN-148381,20.05,CPRA_1,0.00288,639924.96,1,0.5694,0
TXN-IN-148382,23.56,CPRA_2,0.00659,180760.14,0,0.7906,0
TXN-IN-148383,16.84,CPRA_1,0.0047,9926843.05,1,0.6597,0
TXN-IN-148384,18.66,CPRA_2,0.00634,1478077.04,0,0.4475,0
TXN-IN-148385,14.03,CPRA_3,0.02697,20734.68,0,0.4563,0
TXN-IN-148386,21.48,CPRA_2,0.02032,1200722.21,0,0.6992,0
TXN-IN-148387,25.33,CPRA_2,0.01488,142005.16,0,0.8491,0
TXN-IN-148388,22.66,CPRA_1,0.00242,26637.63,1,0.4408,0
TXN-IN-148389,27.46,CPRA_1,0.0034,109196.26,1,0.6392,0
TXN-IN-148390,16.69,CPRA_1,0.00096,560240.95,0,0.5406,0
TXN-IN-148391,13.19,CPRA_1,0.00034,287312.66,1,0.6967,0
TXN-IN-148392,11.56,CPRA_1,0.00206,50624.35,1,0.3363,0
TXN-IN-148393,15.88,CPRA_1,0.00085,157484.5,0,0.6446,0
TXN-IN-148394,16.7,CPRA_2,0.01659,312166.88,1,0.4787,0
TXN-IN-148395,21.29,CPRA_1,0.00029,229195.8,0,0.5651,0
TXN-IN-148396,16.24,CPRA_3,0.01846,696148.02,1,0.1921,0
TXN-IN-148397,13.85,CPRA_1,0.00015,14138.5,0,0.4931,0
TXN-IN-148398,20.33,CPRA_2,0.01367,63867.01,1,0.564,0
TXN-IN-148399,18.97,CPRA_4,0.12455,53476.77,1,0.4618,0
TXN-IN-148400,22.87,CPRA_1,0.00216,71096.61,1,0.8637,0
TXN-IN-148401,25.11,CPRA_1,0.00193,34647.58,0,0.6428,0
TXN-IN-148402,24.48,CPRA_1,0.00349,297030.82,0,0.7706,0
TXN-IN-148403,19.16,CPRA_4,0.0982,459474.13,0,1.1763,1
TXN-IN-148404,17.29,CPRA_2,0.00567,236751.98,0,0.5354,0
TXN-IN-148405,12.27,CPRA_1,0.00324,85169.21,0,0.3047,0
TXN-IN-148406,20.97,CPRA_1,0.00313,696164.57,1,0.4497,0
TXN-IN-148407,22.56,CPRA_1,0.00315,623164.1,0,0.6293,0
TXN-IN-148408,13.93,CPRA_2,0.008,352533.86,0,0.7768,0
TXN-IN-148409,12.28,CPRA_2,0.01353,4802366.93,0,0.6944,0
TXN-IN-148410,15.98,CPRA_2,0.01353,643782.16,1,0.4393,0
TXN-IN-148411,25.35,CPRA_2,0.01644,5000.0,0,0.5003,0
TXN-IN-148412,16.87,CPRA_1,0.00113,290276.44,0,0.7286,0
TXN-IN-148413,12.83,CPRA_1,0.0042,876527.54,0,0.6524,0
TXN-IN-148414,19.33,CPRA_1,0.00019,373589.83,0,0.6167,0
TXN-IN-148415,14.39,CPRA_2,0.00534,70613.36,1,0.4874,0
TXN-IN-148416,26.19,CPRA_3,0.03151,1787672.24,0,0.331,0
TXN-IN-148417,13.89,CPRA_1,0.00169,20230.91,1,0.787,0
TXN-IN-148418,17.42,CPRA_2,0.01607,39381.88,0,0.4489,0
TXN-IN-148419,13.78,CPRA_2,0.01747,44667.44,0,0.6066,0
TXN-IN-148420,19.79,CPRA_1,0.00081,27466.87,0,0.3951,0
TXN-IN-148421,17.61,CPRA_1,0.00373,647187.02,0,0.5123,0
TXN-IN-148422,24.63,CPRA_1,0.00254,2093885.06,0,0.4507,0
TXN-IN-148423,22.73,CPRA_1,0.001,84607.85,1,0.9011,0
TXN-IN-148424,16.6,CPRA_3,0.01543,157809.43,0,0.461,0
TXN-IN-148425,16.69,CPRA_1,0.0011,17875.33,0,0.6914,0
TXN-IN-148426,17.53,CPRA_1,0.0022,30137.29,0,0.4322,0
TXN-IN-148427,19.31,CPRA_2,0.01051,251038.85,0,0.7361,0
TXN-IN-148428,39.36,CPRA_1,0.00121,434507.95,0,1.1511,0
TXN-IN-148429,21.6,CPRA_3,0.02629,2286341.0,0,0.4542,0
TXN-IN-148430,16.98,CPRA_1,0.00138,81996.0,0,0.6704,0
TXN-IN-148431,12.65,CPRA_2,0.00969,113974.86,0,0.6921,0
TXN-IN-148432,12.42,CPRA_2,0.01864,129635.16,1,0.7386,0
TXN-IN-148433,12.27,CPRA_1,0.00445,23227.45,1,0.6967,0
TXN-IN-148434,25.01,CPRA_1,0.00191,185381.53,0,0.8659,0
TXN-IN-148435,15.43,CPRA_1,0.00084,324547.35,0,0.334,0
TXN-IN-148436,26.0,CPRA_2,0.01253,74121.39,0,0.9371,0
TXN-IN-148437,16.26,CPRA_1,0.00181,102852.79,1,0.8653,0
TXN-IN-148438,15.16,CPRA_1,0.00453,2124463.94,0,0.7779,0
TXN-IN-148439,21.9,CPRA_1,0.00175,73659.04,0,0.5315,0
TXN-IN-148440,12.15,CPRA_3,0.03146,74270.22,1,0.4718,0
TXN-IN-148441,29.75,CPRA_2,0.01069,58574.98,0,0.6601,0
TXN-IN-148442,13.83,CPRA_4,0.15322,273083.51,0,0.6078,1
TXN-IN-148443,17.58,CPRA_1,0.00246,461341.74,0,0.515,0
TXN-IN-148444,15.97,CPRA_3,0.02181,78182.76,0,0.3674,0
TXN-IN-148445,21.98,CPRA_2,0.01712,166759.62,1,0.5775,0
TXN-IN-148446,15.8,CPRA_1,0.00062,6869.47,0,0.5605,0
TXN-IN-148447,26.08,CPRA_2,0.02004,1337361.53,1,0.4864,0
TXN-IN-148448,24.4,CPRA_2,0.0118,1147913.09,0,0.6648,0
TXN-IN-148449,21.03,CPRA_2,0.01224,968796.89,1,0.6723,0
TXN-IN-148450,13.55,CPRA_1,0.00045,601642.48,1,0.7038,0
TXN-IN-148451,12.16,CPRA_1,0.00209,41973.07,1,0.3969,0
TXN-IN-148452,19.31,CPRA_1,0.00025,191199.2,0,0.7567,0
TXN-IN-148453,20.92,CPRA_3,0.02772,1645609.73,1,0.7662,0
TXN-IN-148454,17.68,CPRA_2,0.00981,14705.79,0,0.37,0
TXN-IN-148455,17.71,CPRA_3,0.03546,1634056.82,1,0.5076,0
TXN-IN-148456,28.58,CPRA_1,0.00471,352205.17,1,1.2731,0
TXN-IN-148457,13.56,CPRA_1,0.00029,330306.14,1,0.3497,0
TXN-IN-148458,18.53,CPRA_1,0.00248,333626.37,1,0.4899,0
TXN-IN-148459,22.26,CPRA_1,0.00181,15313.09,1,0.7254,0
TXN-IN-148460,29.92,CPRA_2,0.01826,759376.03,0,1.0403,0
TXN-IN-148461,14.86,CPRA_3,0.01833,249415.98,0,0.3833,0
TXN-IN-148462,18.39,CPRA_1,0.00044,394866.62,0,0.604,0
TXN-IN-148463,16.86,CPRA_2,0.0152,1750415.18,0,0.6782,0
TXN-IN-148464,19.68,CPRA_3,0.0466,380984.28,0,0.6616,0
TXN-IN-148465,22.73,CPRA_1,0.00239,419320.3,0,0.3623,0
TXN-IN-148466,19.69,CPRA_1,0.00125,241159.82,0,0.8209,0
TXN-IN-148467,14.93,CPRA_1,0.00332,64553.8,0,0.3509,0
TXN-IN-148468,18.4,CPRA_2,0.01942,479176.38,1,0.5951,0
TXN-IN-148469,18.26,CPRA_2,0.0091,707736.88,0,0.6995,0
TXN-IN-148470,13.32,CPRA_2,0.01768,1005570.27,0,0.4438,0
TXN-IN-148471,45.0,CPRA_3,0.0333,3811363.87,1,0.8282,0
TXN-IN-148472,15.76,CPRA_1,0.00016,25503.52,0,0.7205,0
TXN-IN-148473,22.34,CPRA_1,0.00388,27887.95,1,0.5185,0
TXN-IN-148474,11.95,CPRA_1,0.00079,17087914.41,1,0.7985,0
TXN-IN-148475,16.16,CPRA_1,0.00317,41380.7,1,0.4602,0
TXN-IN-148476,13.85,CPRA_1,0.00484,293244.0,0,0.6271,0
TXN-IN-148477,15.49,CPRA_3,0.02216,560191.08,0,0.486,0
TXN-IN-148478,13.47,CPRA_3,0.02647,461448.3,0,0.7468,0
TXN-IN-148479,20.91,CPRA_1,0.00317,311896.6,0,0.6544,0
TXN-IN-148480,14.37,CPRA_3,0.03329,5398795.49,1,0.602,0
TXN-IN-148481,20.57,CPRA_1,0.00272,197885.67,1,0.437,0
TXN-IN-148482,14.94,CPRA_2,0.0179,680704.41,1,0.6682,0
TXN-IN-148483,15.21,CPRA_1,0.00238,105305.46,0,0.4205,0
TXN-IN-148484,20.33,CPRA_1,0.00273,79538.16,1,0.5366,0
TXN-IN-148485,13.67,CPRA_1,0.00226,781852.04,0,0.8648,0
TXN-IN-148486,18.18,CPRA_2,0.00618,143908.44,0,0.6168,0
TXN-IN-148487,14.7,CPRA_1,0.00292,53978.91,0,0.779,0
TXN-IN-148488,18.68,CPRA_1,0.00333,10155.58,0,0.768,0
TXN-IN-148489,24.22,CPRA_1,0.00061,61201.23,1,0.6555,0
TXN-IN-148490,23.07,CPRA_1,0.00493,2053202.37,1,0.4106,0
TXN-IN-148491,13.52,CPRA_1,0.00363,41303.59,1,0.7266,0
TXN-IN-148492,11.83,CPRA_2,0.01711,595216.0,1,0.6452,0
TXN-IN-148493,24.16,CPRA_1,0.0036,207455.88,1,0.7454,0
TXN-IN-148494,24.1,CPRA_1,0.00239,646279.45,0,0.7579,0
TXN-IN-148495,19.3,CPRA_1,0.00137,13389.15,1,0.3568,0
TXN-IN-148496,18.69,CPRA_1,0.00038,205243.71,1,0.597,0
TXN-IN-148497,11.71,CPRA_2,0.01864,730300.42,1,0.49,0
TXN-IN-148498,16.05,CPRA_2,0.01193,8722070.0,1,0.5289,0
TXN-IN-148499,21.94,CPRA_1,0.00275,3365157.84,0,0.1713,0
TXN-IN-148500,12.88,CPRA_3,0.02968,116416.81,0,0.6701,0
TXN-IN-148501,15.66,CPRA_2,0.00422,116055.06,0,0.6412,0
TXN-IN-148502,16.45,CPRA_1,0.00084,84376.62,0,0.5998,0
TXN-IN-148503,23.69,CPRA_3,0.04296,133632.77,0,0.7948,1
TXN-IN-148504,15.78,CPRA_1,0.00041,192329.96,0,0.4238,0
TXN-IN-148505,22.44,CPRA_1,0.00469,139642.63,0,0.6996,0
TXN-IN-148506,23.41,CPRA_1,0.00467,3554987.11,0,0.5765,0
TXN-IN-148507,17.57,CPRA_1,0.00289,17939.37,0,0.8354,0
TXN-IN-148508,27.88,CPRA_3,0.03923,818471.79,0,0.6216,0
TXN-IN-148509,16.55,CPRA_1,0.00206,154184.93,1,0.6674,0
TXN-IN-148510,21.5,CPRA_1,0.00191,188893.15,0,0.6137,0
TXN-IN-148511,20.36,CPRA_2,0.01631,300575.35,0,0.2113,0
TXN-IN-148512,16.46,CPRA_1,0.00167,195021.34,0,0.5887,0
TXN-IN-148513,23.22,CPRA_1,0.00261,410488.22,1,0.5848,0
TXN-IN-148514,28.66,CPRA_1,0.00137,49335.74,1,0.8237,0
TXN-IN-148515,15.42,CPRA_3,0.03498,29768.07,0,0.3677,0
TXN-IN-148516,31.08,CPRA_1,0.00164,114957.27,1,0.6698,0
TXN-IN-148517,15.44,CPRA_1,0.00385,120648.92,1,0.7082,0
TXN-IN-148518,20.47,CPRA_3,0.03407,74103.65,1,0.58,0
TXN-IN-148519,18.05,CPRA_1,0.0041,284209.43,0,0.5858,0
TXN-IN-148520,13.29,CPRA_3,0.02168,768988.9,1,0.8908,0
TXN-IN-148521,18.36,CPRA_1,0.0041,196763.74,0,0.4194,0
TXN-IN-148522,18.7,CPRA_1,0.00049,2492297.0,1,0.8223,0
TXN-IN-148523,23.52,CPRA_2,0.01926,1541976.41,1,0.538,0
TXN-IN-148524,17.05,CPRA_1,0.00467,1055025.86,1,0.6225,0
TXN-IN-148525,20.66,CPRA_1,0.0004,37649.97,0,0.7653,0
TXN-IN-148526,15.22,CPRA_1,0.00227,266373.79,1,0.7401,0
TXN-IN-148527,14.82,CPRA_1,0.00013,32033.76,1,0.8299,0
TXN-IN-148528,17.51,CPRA_1,0.00023,100309.98,1,0.4589,0
TXN-IN-148529,16.36,CPRA_1,0.00211,340051.02,0,0.4971,0
TXN-IN-148530,16.43,CPRA_2,0.01954,21156.7,0,0.6072,0
TXN-IN-148531,17.22,CPRA_1,0.00335,335405.07,0,0.7792,0
TXN-IN-148532,14.31,CPRA_2,0.00971,117483.62,1,0.9124,0
TXN-IN-148533,23.81,CPRA_2,0.01677,177108.51,0,0.7314,0
TXN-IN-148534,28.91,CPRA_1,0.00467,4264889.43,0,0.6646,0
TXN-IN-148535,19.59,CPRA_1,0.0003,60469.12,1,0.5048,0
TXN-IN-148536,11.64,CPRA_1,0.00098,93026.91,0,0.2381,0
TXN-IN-148537,25.3,CPRA_1,0.00316,35639.67,0,0.6465,0
TXN-IN-148538,12.95,CPRA_4,0.17027,174399.5,0,0.4272,1
TXN-IN-148539,13.81,CPRA_1,0.00471,3811093.95,1,0.4717,0
TXN-IN-148540,21.21,CPRA_1,0.00423,57054.22,0,0.5448,0
TXN-IN-148541,19.04,CPRA_1,0.00112,2846928.11,0,0.695,0
TXN-IN-148542,26.2,CPRA_1,0.00176,40780.52,0,0.7051,0
TXN-IN-148543,14.0,CPRA_3,0.03281,172064.96,0,0.2796,0
TXN-IN-148544,27.08,CPRA_1,0.00266,164916.09,0,0.4883,0
TXN-IN-148545,13.5,CPRA_1,0.00158,611212.9,1,0.7359,0
TXN-IN-148546,15.79,CPRA_1,0.0001,867758.03,0,0.5062,0
TXN-IN-148547,18.05,CPRA_1,0.00123,364472.35,1,0.6997,0
TXN-IN-148548,19.86,CPRA_3,0.0312,24006.96,0,0.6072,0
TXN-IN-148549,24.75,CPRA_2,0.00861,5000.0,0,0.5423,0
TXN-IN-148550,21.45,CPRA_1,0.00394,5544194.27,1,0.5343,0
TXN-IN-148551,14.43,CPRA_1,0.00326,673426.17,1,0.767,0
TXN-IN-148552,22.9,CPRA_1,0.00472,85178.07,1,0.7102,0
TXN-IN-148553,16.46,CPRA_1,0.00025,9382.93,1,0.6157,0
TXN-IN-148554,12.01,CPRA_1,0.00494,126309.61,1,0.4881,0
TXN-IN-148555,18.63,CPRA_3,0.03715,228965.6,0,0.4027,0
TXN-IN-148556,20.32,CPRA_3,0.03893,429284.29,1,0.7038,0
TXN-IN-148557,19.87,CPRA_1,0.00059,317372.9,0,0.438,0
TXN-IN-148558,20.09,CPRA_3,0.02966,246018.05,0,0.3869,0
TXN-IN-148559,17.88,CPRA_1,0.00029,33587.96,1,0.5815,0
TXN-IN-148560,14.1,CPRA_1,0.00132,35042.46,1,0.4986,0
TXN-IN-148561,24.25,CPRA_2,0.01877,782335.88,0,0.6224,0
TXN-IN-148562,18.56,CPRA_3,0.03816,113253.27,0,0.5482,0
TXN-IN-148563,17.73,CPRA_1,0.00018,48109.58,0,0.6341,0
TXN-IN-148564,19.95,CPRA_1,0.00096,858858.09,0,0.6431,0
TXN-IN-148565,17.07,CPRA_1,0.00146,43965.94,1,0.7188,0
TXN-IN-148566,22.47,CPRA_1,0.00333,3755732.41,0,0.6453,0
TXN-IN-148567,27.19,CPRA_3,0.03143,224978.59,0,0.6424,0
TXN-IN-148568,13.13,CPRA_1,0.00242,79246.57,0,0.6339,0
TXN-IN-148569,12.49,CPRA_3,0.02864,72255.76,0,0.4553,0
TXN-IN-148570,15.05,CPRA_1,0.00466,11105.62,1,0.2699,0
TXN-IN-148571,13.7,CPRA_2,0.01617,105366.11,0,0.6411,0
TXN-IN-148572,18.87,CPRA_1,0.00123,157245.31,0,0.7245,0
TXN-IN-148573,29.92,CPRA_2,0.01484,203131.05,0,0.8154,0
TXN-IN-148574,30.42,CPRA_1,0.00285,189069.75,0,0.7808,0
TXN-IN-148575,15.62,CPRA_1,0.00313,30977395.88,1,0.5782,0
TXN-IN-148576,14.06,CPRA_1,0.00382,116652.7,1,0.4992,0
TXN-IN-148577,15.77,CPRA_1,0.00228,5000.0,0,0.5536,0
TXN-IN-148578,21.07,CPRA_2,0.01314,128998.7,1,0.6293,0
TXN-IN-148579,14.13,CPRA_1,0.00449,5202985.02,1,0.5204,0
TXN-IN-148580,12.76,CPRA_1,0.00018,9680.33,1,0.3651,0
TXN-IN-148581,15.71,CPRA_2,0.01436,93437.22,0,0.4185,0
TXN-IN-148582,17.62,CPRA_1,0.001,86850.55,0,0.5789,0
TXN-IN-148583,17.75,CPRA_2,0.01424,1293129.63,0,0.823,0
TXN-IN-148584,14.58,CPRA_1,0.00353,842795.98,0,0.6834,0
TXN-IN-148585,13.03,CPRA_1,0.00469,42295.86,1,0.8006,0
TXN-IN-148586,18.73,CPRA_1,0.00427,112561.17,0,0.533,0
TXN-IN-148587,18.41,CPRA_1,0.0046,259685.22,0,0.4103,0
TXN-IN-148588,14.33,CPRA_3,0.05051,8625.54,0,0.6801,0
TXN-IN-148589,19.28,CPRA_1,0.00219,824741.83,1,0.5524,0
TXN-IN-148590,18.09,CPRA_1,0.00495,92806.9,0,0.6012,0
TXN-IN-148591,18.86,CPRA_1,0.00242,1180174.18,0,0.6627,0
TXN-IN-148592,17.82,CPRA_1,0.00062,466880.31,0,0.7981,0
TXN-IN-148593,14.49,CPRA_2,0.0128,295455.04,0,0.6171,0
TXN-IN-148594,27.26,CPRA_2,0.01286,3940167.92,0,0.8652,0
TXN-IN-148595,19.71,CPRA_1,0.00403,206640.08,1,0.7299,0
TXN-IN-148596,14.03,CPRA_1,0.00218,161212.3,1,0.5433,0
TXN-IN-148597,21.41,CPRA_2,0.0094,611542.65,0,0.3192,0
TXN-IN-148598,23.66,CPRA_1,0.00016,1548428.26,0,0.4246,0
TXN-IN-148599,22.58,CPRA_1,0.00066,961854.05,1,0.6414,0
TXN-IN-148600,17.94,CPRA_2,0.00502,497591.43,0,0.6253,0
TXN-IN-148601,16.84,CPRA_1,0.004,434275.89,0,0.806,0
TXN-IN-148602,16.55,CPRA_1,0.00392,209131.81,0,0.563,0
TXN-IN-148603,19.77,CPRA_1,0.00316,135455.89,0,0.8188,0
TXN-IN-148604,25.2,CPRA_2,0.01244,14659.79,0,0.5647,0
TXN-IN-148605,25.5,CPRA_1,0.0003,675076.53,0,0.6976,0
TXN-IN-148606,13.08,CPRA_1,0.00126,76632.91,0,0.6628,0
TXN-IN-148607,15.01,CPRA_1,0.00044,12385.09,0,0.5713,0
TXN-IN-148608,12.58,CPRA_1,0.00191,21760.17,1,0.8975,0
TXN-IN-148609,19.52,CPRA_3,0.02728,10020.12,1,0.7334,0
TXN-IN-148610,27.25,CPRA_1,0.0034,5000.0,1,0.195,0
TXN-IN-148611,16.23,CPRA_1,0.00113,39463.3,1,0.5087,0
TXN-IN-148612,22.12,CPRA_2,0.00658,4227404.79,0,0.5848,0
TXN-IN-148613,12.13,CPRA_1,0.00429,190828.72,0,0.3266,0
TXN-IN-148614,18.81,CPRA_1,0.00147,29969.54,0,0.6926,0
TXN-IN-148615,17.59,CPRA_1,0.00494,109684.43,0,0.6652,0
TXN-IN-148616,22.64,CPRA_4,0.07695,29199.93,0,0.3566,1
TXN-IN-148617,12.98,CPRA_2,0.01719,504181.73,0,0.4829,0
TXN-IN-148618,18.11,CPRA_2,0.0083,123361.44,1,0.7856,0
TXN-IN-148619,30.12,CPRA_2,0.01065,6090.45,1,0.7288,0
TXN-IN-148620,14.2,CPRA_1,0.00451,29347.81,0,0.5946,0
TXN-IN-148621,13.82,CPRA_3,0.02664,518543.55,0,0.5956,0
TXN-IN-148622,23.36,CPRA_2,0.01568,1080223.56,0,0.7046,0
TXN-IN-148623,24.43,CPRA_3,0.03865,87588.25,0,0.5366,0
TXN-IN-148624,20.85,CPRA_1,0.00128,206050.37,1,0.6926,0
TXN-IN-148625,37.4,CPRA_2,0.00394,26746.62,0,0.7646,0
TXN-IN-148626,17.76,CPRA_1,0.00171,532719.78,0,0.8405,0
TXN-IN-148627,21.01,CPRA_1,0.00204,48496.85,1,0.8029,0
TXN-IN-148628,20.57,CPRA_2,0.01467,11836.79,1,0.4271,0
TXN-IN-148629,16.0,CPRA_1,0.00315,735709.96,0,0.6933,0
TXN-IN-148630,15.11,CPRA_3,0.0356,50734.04,0,0.4239,0
